Date,Production KPC (kt),Fuel Gas (Mscm),Raw Gas to OGP (Mscm),Gas Injection (Mscm),Budget prod. KPC (kt),Ambient Temperature
30/08/2023,28.08696536,2.557905,22.853215,31.390316,29.01497508,16.59087944
31/08/2023,29.3078428,2.561947,22.470583,35.256312,29.03146167,16.71803856
01/09/2023,29.13220984,2.579143,23.454817,34.55904,29.02964982,18.01505661
02/09/2023,30.12424244,2.644118,24.33077,36.461404,29.02964982,17.03593445
03/09/2023,29.93271664,2.646717,23.834321,36.487016,29.02964982,18.12949944
04/09/2023,30.21502425,2.646817,24.114644,36.495136,29.02964982,18.18036079
05/09/2023,30.37984629,2.632526,23.369694,36.85888,29.02964982,19.94786453
06/09/2023,30.46740603,2.632291,24.451314,36.82582,29.02964982,21.61364174
07/09/2023,30.35024537,2.619474,24.742406,36.55526,29.02964982,21.63907433
08/09/2023,30.84910161,2.660765,26.211803,37.56046,29.02964982,12.13880634
09/09/2023,31.31866134,2.65968,26.822191,37.935608,29.02964982,12.76188278
10/09/2023,27.53639498,2.54495,11.487943,33.326162,25.68547656,13.39767551
11/09/2023,0.44856154,0.049126,0,0.092775,21.89945828,12.5075655
12/09/2023,1.91121606,0.004452,0,3.337106,21.89945828,13.47397041
13/09/2023,11.35042115,1.406761,0,19.574482,21.89945828,16.46372032
14/09/2023,16.0459515,2.067567,0,27.702358,21.89945828,16.99778748
15/09/2023,11.429695,1.572538,0,19.68691,21.89945828,17.59543228
16/09/2023,12.44822475,1.797122,16.521102,16.080169,25.91078329,16.64174461
17/09/2023,29.23996945,2.433859,27.244577,29.757618,27.68847705,14.74555588
18/09/2023,30.07416055,2.539381,27.796951,33.206342,29.48724655,16.47643661
19/09/2023,31.69922406,2.488231,28.282783,36.335392,29.48724655,17.97690773
20/09/2023,31.72016263,2.545546,27.306685,36.862888,29.48724655,14.872715
21/09/2023,31.29360495,2.560371,27.222329,36.803224,29.46043764,14.35136414
22/09/2023,30.27532089,2.555179,25.725421,36.415288,29.46043764,18.12949944
23/09/2023,30.70311144,2.575945,26.744775,36.754964,29.46043764,19.78255844
24/09/2023,25.14418816,2.2604,17.126646,28.778166,29.04999842,11.79547787
25/09/2023,25.28269344,2.483984,9.977628,36.1876,28.93573676,20.41835213
26/09/2023,25.46431936,2.541249,10.939718,36.781348,28.93573676,19.75712776
27/09/2023,26.03142256,2.552922,11.274633,37.590768,28.9818242,16.22212029
28/09/2023,26.10743819,2.675295,11.153819,37.831832,28.9818242,15.70077038
29/09/2023,26.62456398,2.554734,16.583546,37.302188,28.9818242,13.30866432
30/09/2023,31.19326908,2.632753,27.508841,36.28576,28.9818242,13.95717335
01/10/2023,28.53064309,2.021839,27.221131,29.439552,29.2494622,12.01164722
02/10/2023,27.73952488,1.641401,26.178626,28.981362,29.2494622,14.97545815
03/10/2023,27.91769712,1.767988,25.551668,28.719954,29.49036196,18.10406685
04/10/2023,27.51278987,0.831592,25.026787,28.968152,31.52971052,14.16062641
05/10/2023,27.57784795,0,24.682889,28.978392,31.52971052,16.78161812
06/10/2023,26.91685095,0,23.991111,29.279692,31.52971052,14.05889988
07/10/2023,27.83277873,0,24.631419,29.51203,31.52971052,10.77821064
08/10/2023,28.71839776,0,24.745071,32.430368,31.52971052,7.739121437
09/10/2023,29.34286448,0.391545,23.979181,33.530908,31.52971052,7.230487347
10/10/2023,30.46565838,1.909957,24.449353,36.794628,31.52971052,6.454820633
11/10/2023,28.6908649,1.895981,24.140165,30.435602,31.52971052,4.342463017
12/10/2023,26.92764834,1.960458,23.390424,30.124862,31.52971052,2.765697718
13/10/2023,27.47984842,2.192402,23.159687,29.46171,31.52971052,7.357645988
14/10/2023,28.28897276,2.501402,23.800665,29.375272,31.52971052,9.125149727
15/10/2023,28.4469739,2.501449,25.354958,29.239926,31.52971052,10.16784954
16/10/2023,28.68871968,2.493971,24.803815,29.075876,31.52971052,11.27412891
17/10/2023,28.13426081,2.47895,23.321416,29.23743,31.52971052,10.4475975
18/10/2023,28.59178738,2.537955,25.192388,29.831022,31.52971052,4.406042576
19/10/2023,29.0023727,2.560967,25.820092,31.03796,32.727835,4.5967803
20/10/2023,28.5716712,2.547486,26.287066,30.735546,32.727835,5.755448818
21/10/2023,28.58849818,2.54215,25.315753,29.666986,23.67763878,6.696421623
22/10/2023,28.93718207,2.569338,24.92163,31.175446,23.43667256,0.743877292
23/10/2023,29.92619424,2.758028,24.5542,35.859756,23.43667256,3.732102394
24/10/2023,31.1696288,2.80762,26.105744,37.427944,23.43667256,7.001602173
25/10/2023,28.97330635,2.559496,26.495918,30.443026,23.43667256,0.019073764
26/10/2023,29.2122507,2.569771,25.26526,31.408228,23.43667256,-1.061773658
27/10/2023,28.7438141,2.471931,24.973931,31.309024,27.95379832,-1.405101657
28/10/2023,28.59234252,2.401971,24.86878,30.380358,29.64756368,3.426922083
29/10/2023,28.2996876,2.408371,25.977379,29.595468,27.95379832,11.7446146
30/10/2023,31.0633141,2.767493,26.717296,35.874232,27.95379832,3.147173166
31/10/2023,32.04190445,2.860844,26.783132,38.491656,27.82678897,5.18272686
01/11/2023,31.89244167,2.705203,26.787613,38.174836,27.61042054,6.836296082
02/11/2023,31.66484187,2.678682,26.822926,37.776608,27.61042054,9.252307892
03/11/2023,31.93565987,2.682773,26.763747,37.75154,27.61042054,10.43488216
04/11/2023,31.13995396,2.715716,26.824708,38.138416,27.61042054,3.248900175
05/11/2023,32.04575956,2.721642,26.750364,39.110432,29.44752264,3.64309144
06/11/2023,31.55495865,2.686676,26.773221,38.669932,27.61042054,6.009765625
07/11/2023,31.68755148,2.669467,27.109261,38.24422,27.61042054,3.782965899
08/11/2023,31.84092576,2.666871,27.028712,37.85978,27.61042054,7.955290794
09/11/2023,30.44363168,2.667426,26.688138,37.88402,27.61042054,5.628290176
10/11/2023,30.89194678,2.697905,26.596015,38.06536,30.14416683,7.268634796
11/11/2023,31.27736414,2.72871,26.579499,38.666676,30.14416683,4.113577843
12/11/2023,31.64722666,2.740375,26.71405,39.314604,30.14416683,1.201647997
13/11/2023,32.15466774,2.719685,27.831772,38.751852,31.75670882,3.490501165
14/11/2023,31.92995052,2.688458,27.985803,38.480408,30.14416683,4.812949657
15/11/2023,31.89350668,2.694098,28.387286,38.46248,28.46678668,4.456905842
16/11/2023,32.07859552,2.716482,28.119979,38.391088,30.14416683,4.711223125
17/11/2023,31.9517289,2.724124,28.598852,38.706688,29.39866454,3.299763441
18/11/2023,32.22268564,2.772696,28.51817,39.41638,30.14416683,-2.104473591
19/11/2023,32.29821678,2.794013,28.588329,39.756012,29.39866454,-8.260471344
20/11/2023,32.32500211,2.773521,28.622464,39.287152,30.14416683,-1.926451564
21/11/2023,32.39284365,2.725707,29.105372,38.235316,33.22516932,3.592228174
22/11/2023,32.43568174,2.744522,29.127764,38.307344,33.27307105,2.841992855
23/11/2023,32.67199106,2.809078,29.155519,39.690612,33.27307105,-8.285902977
24/11/2023,32.73026006,2.800698,29.065916,39.466072,33.27307105,-9.544772148
25/11/2023,31.53566918,2.746426,29.438037,38.45676,33.27307105,1.786577106
26/11/2023,30.3635536,2.717199,29.661002,37.17092,33.27307105,2.193484306
27/11/2023,30.03632664,2.719823,29.382848,35.740968,31.17576,1.087205291
28/11/2023,30.0577074,2.674662,29.581947,35.54412,31.90488,1.570407629
29/11/2023,19.596948,2.222397,29.493667,18.7577,33.27307105,-2.880140305
30/11/2023,20.567408,2.360955,29.467095,18.730816,33.27307105,-0.514991999
01/12/2023,27.60168361,2.706548,29.477926,32.001932,33.17301646,0.47684443
02/12/2023,30.08984936,2.731199,28.94808,38.051136,33.17301646,3.020014763
03/12/2023,31.23885398,2.772472,28.504886,39.388864,33.17301646,-3.414206266
04/12/2023,30.69439422,2.717289,23.365025,38.122164,33.17301646,5.068284035
05/12/2023,29.91083758,2.735392,22.910431,39.3599,33.17301646,-4.800233841
06/12/2023,31.25892371,2.365438,28.676621,37.66866,33.17301646,-8.438493729
07/12/2023,31.51794754,2.300338,29.318953,37.792656,33.17301646,-9.63378334
08/12/2023,32.579882,2.063957,29.688632,40.410712,33.17301646,-16.38742638
09/12/2023,32.644836,2.047355,29.36291,40.29502,33.17301646,-19.04504013
10/12/2023,28.110712,1.945683,29.362537,29.545898,33.17301646,-15.62447548
11/12/2023,30.447814,2.175453,28.963248,35.39054,33.17301646,-18.85430145
12/12/2023,31.472916,2.276223,29.090579,38.386436,33.17301646,-23.81348419
13/12/2023,32.44374025,2.577053,29.302157,39.740696,33.17301646,-19.42651558
14/12/2023,32.76335685,2.794863,29.560605,39.794348,33.17301646,-12.83817768
15/12/2023,33.004019,2.98343,29.667358,39.65112,33.17301646,-12.66015625
16/12/2023,32.71684651,2.967475,29.245343,39.456176,33.17301646,-11.65560436
17/12/2023,32.69539593,2.934868,29.1036,39.280456,33.17301646,-7.255919456
18/12/2023,32.26177531,2.835592,28.701423,39.331019,33.17301646,-6.454820633
19/12/2023,31.96156155,2.533019,28.912705,39.269108,33.17301646,-1.43053329
20/12/2023,30.4175471,2.639775,29.043783,38.222252,33.17301646,-0.27339083
21/12/2023,30.16199374,2.66915,28.988389,38.872052,33.17301646,1.138068676
22/12/2023,30.99194176,1.925184,28.912354,39.415704,33.17301646,0.5785712
23/12/2023,31.843908,2.213659,28.464986,38.824776,33.17301646,-2.269779444
24/12/2023,32.025152,2.230967,28.793025,38.876128,33.17301646,-0.438696891
25/12/2023,32.3284239,2.575625,28.78194,39.285872,33.17301646,-1.417817473
26/12/2023,32.4484911,2.652332,28.931965,39.232268,33.17301646,-2.918287992
27/12/2023,32.41325482,2.649217,29.495731,38.940304,31.780371,0.591287076
28/12/2023,31.19282242,2.648267,28.767763,39.182372,32.521251,-0.362401783
29/12/2023,30.74231984,2.691011,28.919722,39.782276,33.17301646,-7.650110722
30/12/2023,31.13476992,2.659737,29.154571,39.135208,33.17301646,-0.006357939
31/12/2023,32.55040086,2.653197,29.408845,39.089188,33.17301646,0.464128554
01/01/2024,32.62626048,2.670922,29.197019,38.989632,32.36232093,0.616718769
02/01/2024,33.16607916,2.720485,30.303597,39.890244,32.36232093,-9.786373138
03/01/2024,32.80567462,2.668639,29.710856,39.205188,32.36232093,0.209811538
04/01/2024,30.79070336,2.448843,29.177946,36.94254,32.36232093,-7.599247456
05/01/2024,32.45536384,2.610304,29.822913,39.987888,32.36232093,-5.093715668
06/01/2024,31.11423946,2.51239,29.89563,35.9346,31.503,-3.515933037
07/01/2024,30.27987939,2.413682,29.96907,31.827392,31.503,-8.832684517
08/01/2024,30.20962313,2.617114,29.99211,32.247114,30.234,-25.32819557
09/01/2024,29.88556243,2.64737,30.044146,32.127892,30.529,-19.01960754
10/01/2024,29.50130696,2.627564,30.007954,32.076954,32.56360394,-21.38475609
11/01/2024,29.17793916,2.634708,25.877511,31.932512,32.56360394,-22.92337418
12/01/2024,27.05518945,2.537495,25.628603,31.326182,32.56360394,-3.566796303
13/01/2024,30.8346117,2.842996,28.17732,37.587396,32.56360394,-23.29213333
14/01/2024,31.8556725,2.803837,29.227563,40.235704,32.56360394,-24.22039032
15/01/2024,31.8348923,2.772882,29.372817,40.224216,32.56360394,-20.41835213
16/01/2024,31.5962299,2.852422,28.440408,39.895656,31.866,-14.26235294
17/01/2024,30.58075395,2.875324,24.188058,39.700848,31.866,-9.112433434
18/01/2024,32.51441043,2.685066,29.043162,39.930256,30.516,-10.96894836
19/01/2024,33.04425212,2.958518,29.229265,39.912856,30.892,-6.543831825
20/01/2024,33.02810412,2.961852,29.217267,39.844688,32.92806299,-6.276798725
21/01/2024,32.79543345,2.958115,29.652522,39.483176,32.92806299,-4.940617085
22/01/2024,32.6653491,2.995958,30.087576,39.227388,32.92806299,-15.25571537
23/01/2024,32.80592872,3.027256,30.252459,39.81858,32.92806299,-20.07502365
24/01/2024,32.68423741,2.963232,29.638363,40.06462,33.00818535,-15.42102146
25/01/2024,32.0385664,2.947072,26.02054,39.7978,33.00818535,-11.75733089
26/01/2024,31.42290272,2.945974,25.754108,40.034948,33.00818535,-10.11698627
27/01/2024,31.65592219,2.95524,26.911078,40.178532,33.00818535,-12.22781754
28/01/2024,32.33585013,2.979256,28.442344,40.62828,30.596,-15.98051929
29/01/2024,32.35421902,2.975,28.365191,40.608764,30.892,-18.40924644
30/01/2024,29.93136784,2.922093,27.135709,39.319856,33.00818535,-7.561099529
31/01/2024,29.9371638,2.852404,24.55132,39.35344,33.00818535,-3.363342762
01/02/2024,30.1857661,2.816451,23.015806,39.837204,32.65447443,-10.89265251
02/02/2024,30.70292209,2.768625,24.675311,39.404124,32.65447443,-3.350626945
03/02/2024,31.29817207,2.744671,25.113126,39.823884,32.65447443,-0.629434705
04/02/2024,31.35937739,2.777122,24.150847,40.193404,32.65447443,-4.253452301
05/02/2024,31.08906981,2.743662,23.851832,39.617852,32.31444293,0.044505466
06/02/2024,30.7277709,2.67573,24.139911,38.255444,32.31444293,0.413265169
07/02/2024,30.07857314,2.657276,23.447409,37.192128,32.31444293,-9.265023232
08/02/2024,30.19078991,2.758381,23.30958,39.785064,32.31444293,0.362401754
09/02/2024,28.32003949,2.592953,24.933686,32.798634,32.65349732,-9.811805725
10/02/2024,32.203501,2.826274,25.642231,41.047244,30.241,-15.78978157
11/02/2024,30.0765786,2.651637,25.75058,35.663132,30.617,-22.37659264
12/02/2024,32.21762845,2.833036,26.882847,40.100724,32.65349732,-19.87157059
13/02/2024,32.4069217,2.769775,27.965605,40.0274,32.65349732,-0.069937199
14/02/2024,33.09177575,2.819563,28.452085,40.7275,32.65349732,-9.290455818
15/02/2024,33.2630788,2.878913,28.739516,41.454796,32.65349732,-19.10861969
16/02/2024,33.170086,2.896881,28.449913,41.839696,32.65349732,-23.44472504
17/02/2024,32.34541154,2.813451,28.537063,39.516412,32.65349732,-15.23028374
18/02/2024,33.00738995,2.842858,28.612656,41.487916,32.73,-16.36199379
19/02/2024,33.08696911,2.847377,28.385825,41.321804,32.73,-10.81635761
20/02/2024,33.16586837,2.861303,28.700306,41.514648,32.73,-12.08794308
21/02/2024,33.05924156,2.860452,28.683443,41.562424,32.73,-22.07141304
22/02/2024,33.04114217,2.858948,28.668359,41.76708,32.73,-23.72447395
23/02/2024,33.028066,2.859201,28.630075,41.683472,32.73,-23.1904068
24/02/2024,33.024928,2.931799,28.86803,41.778392,32.92,-23.06324959
25/02/2024,33.03716484,2.954411,28.299976,41.731168,32.92,-20.77439499
26/02/2024,29.84298868,2.746773,27.986135,34.413084,30.508,-19.14676666
27/02/2024,33.03558584,3.013246,28.678085,41.351036,30.884,-14.10976315
28/02/2024,32.91149704,3.002637,28.740437,41.291256,32.92,-12.25324821
29/02/2024,32.78789075,2.99389,29.094686,41.10116,17.29052258,-12.86361027
01/03/2024,32.82459905,2.998048,29.278772,41.144356,32.584,-11.29956055
02/03/2024,32.66188328,3.0073,28.968531,41.150028,32.584,-11.75733089
03/03/2024,32.79546014,3.00976,29.237529,41.294072,30.172,-12.22781658
04/03/2024,33.01004366,3.008344,29.522566,41.255796,30.548,-14.52938652
05/03/2024,32.82297872,2.977265,29.68025,40.95692,32.584,-7.777269363
06/03/2024,32.648342,2.893557,29.414085,40.63412,32.584,-3.350626945
07/03/2024,32.440678,2.918652,29.479915,40.609992,32.584,-8.209608078
08/03/2024,32.528014,2.955166,29.555536,40.755992,32.584,-13.7282877
09/03/2024,32.40525833,2.923509,29.578225,40.18078,32.584,-5.119147301
10/03/2024,32.42472237,2.919487,28.434139,40.365672,32.584,-5.450268269
11/03/2024,31.01998297,2.913084,26.092662,39.726024,32.584,-4.813458443
12/03/2024,32.54415617,2.94821,29.253084,40.737788,32.584,-12.83817768
13/03/2024,31.17166964,2.635837,29.092281,36.569388,32.584,-4.418758392
14/03/2024,30.63647272,2.680549,28.894892,34.805884,32.584,-3.821113586
15/03/2024,32.43861852,2.800407,29.033159,40.214116,30.172,-10.33315563
16/03/2024,32.55297252,2.801138,29.006807,41.051756,30.548,-11.01981163
17/03/2024,32.29871328,2.787127,28.995264,40.741872,32.584,-8.006155014
18/03/2024,32.23616276,2.756382,29.078423,40.23232,32.584,-1.926451564
19/03/2024,32.50652712,2.772649,29.219591,40.447548,32.584,-3.910124302
20/03/2024,32.17880828,2.814855,29.068723,40.21074,32.584,-6.772716999
21/03/2024,32.3694527,2.931138,29.436939,40.535152,32.584,-7.027033806
22/03/2024,32.63449244,2.926617,29.063231,40.323272,32.584,-2.14262104
23/03/2024,32.79591326,2.910444,28.876748,40.034928,32.584,-4.723938942
24/03/2024,32.30712667,2.849091,27.966051,39.410568,32.584,3.452353716
25/03/2024,32.00391566,2.874088,28.135452,39.576712,30.172,-0.031789642
26/03/2024,32.32948838,2.862193,28.524984,38.852104,30.548,2.040894032
27/03/2024,25.88559325,2.707828,28.058265,26.080242,32.584,0.934615076
28/03/2024,32.0886876,2.857014,29.169,38.483992,32.584,0.514991999
29/03/2024,32.85540189,2.899384,29.194067,39.543736,32.584,-0.413265169
30/03/2024,32.70483347,2.903136,29.362908,39.671928,32.584,0.031789616
31/03/2024,32.08793,2.884218,29.03111,38.67926,32.654,3.54136467
01/04/2024,32.340774,2.872107,29.52827,38.734896,31.02492021,6.505683899
02/04/2024,31.55882474,2.82225,29.426536,36.94556,31.02492021,8.413062096
03/04/2024,32.36406798,2.783709,29.622192,37.862508,31.02492021,9.95167923
04/04/2024,32.1034809,2.758419,29.777163,37.727304,30.92892021,11.84634209
05/04/2024,32.00205772,2.729072,28.662939,37.36298,30.92892021,12.06251144
06/04/2024,31.233029,2.789158,26.118263,37.803588,30.92892021,9.519341469
07/04/2024,27.74404184,2.738244,24.048202,32.498108,29.496,9.087001801
08/04/2024,29.70075219,2.777659,24.502701,37.439316,29.896,8.146028519
09/04/2024,31.71124768,2.765286,27.549845,37.35964,31.16908724,12.82376671
10/04/2024,31.32980627,2.713861,26.399934,37.968496,31.16908724,13.34681225
11/04/2024,31.00187708,2.780139,24.179678,37.84442,31.28704724,10.96894836
12/04/2024,30.2869944,2.733758,24.905067,36.426248,31.28704724,14.72012424
13/04/2024,31.12891328,2.735301,26.230097,36.739956,31.28704724,15.2938633
14/04/2024,30.5965228,2.771292,19.070948,38.46946,27.49784568,8.578367233
15/04/2024,25.64846713,2.629544,11.646254,37.90624,23.91942012,11.49029732
16/04/2024,25.77994705,2.571552,7.061259,36.66208,23.70864412,10.68919945
17/04/2024,20.17714568,2.4565,0,35.856004,23.70864412,16.71803856
18/04/2024,20.40009324,2.456068,2.253556,35.485084,23.70864412,20.86340714
19/04/2024,22.64948299,2.51165,7.380225,35.003168,23.82394216,22.75806808
20/04/2024,24.13989757,2.546848,12.111728,35.217868,23.82394216,24.16952896
21/04/2024,28.67609542,2.620978,22.50003,35.777412,26.59290768,23.31756592
22/04/2024,29.73808647,2.634129,23.472018,36.418904,29.28946519,21.33389282
23/04/2024,29.78286966,2.637289,24.318486,36.67952,29.42332817,20.93970108
24/04/2024,30.64498947,2.671815,25.536506,37.290776,29.42332817,16.67989159
25/04/2024,30.71131612,2.662795,25.512856,37.8453,29.51932817,16.88334465
26/04/2024,30.18507888,2.665167,24.406925,37.7193,29.51932817,17.8624649
27/04/2024,29.283943,2.632621,23.20607,36.788396,29.51932817,19.82070541
28/04/2024,29.32705996,2.620174,23.347514,36.224736,29.51932817,19.51552582
29/04/2024,29.05107896,2.648599,21.05417,37.388532,29.51932817,19.22306061
30/04/2024,29.29889526,2.667459,21.032769,38.496916,29.51932817,12.03707981
01/05/2024,29.16503542,2.535135,20.964916,37.829488,29.38736823,18.52368927
02/05/2024,29.52237608,2.562098,20.91168,38.465632,29.38736823,12.2786808
03/05/2024,29.57261968,2.55883,20.810099,38.674884,29.38736823,9.303171158
04/05/2024,29.81537096,2.556842,20.727204,39.43632,29.38736823,5.679153442
05/05/2024,28.87822013,2.592304,20.977217,38.341972,29.21936823,7.179624081
06/05/2024,29.30451891,2.553567,20.849531,38.855368,29.21936823,13.74100304
07/05/2024,29.40839864,2.551013,20.922394,38.137368,29.21936823,13.53754997
08/05/2024,29.43970272,2.520683,20.928101,38.628744,27.8,12.15152264
09/05/2024,29.67528928,2.569225,20.854361,39.326212,28.24122758,7.840848446
10/05/2024,29.40395352,2.607682,20.496474,39.296364,29.38736823,8.641946793
11/05/2024,28.85319057,2.552053,19.727664,38.105076,29.52892023,13.6392765
12/05/2024,28.51839486,2.543527,19.62073,37.7547,29.52892023,16.97235489
13/05/2024,28.66320003,2.552817,19.734238,38.176812,29.52892023,8.565651894
14/05/2024,29.44018333,2.565218,20.937913,39.061912,29.52892023,10.39673519
15/05/2024,29.48599063,2.644498,20.761648,38.998312,29.52892023,12.06251144
16/05/2024,29.21972586,2.646891,20.454408,38.609284,29.64711521,16.12039375
17/05/2024,29.10627372,2.656057,19.881693,38.335332,29.64711521,11.87177277
18/05/2024,28.26210692,2.637313,19.877491,37.97498,29.67235533,16.42557526
19/05/2024,28.81702256,2.689599,20.17346,38.20536,29.67235533,13.10521126
20/05/2024,28.941348,2.720274,20.145318,38.704284,29.77159504,15.00088978
21/05/2024,28.1913276,2.66461,19.153263,37.479636,29.91314704,18.472826
22/05/2024,27.87003928,2.639473,20.326263,36.872192,29.91314704,21.5246315
23/05/2024,28.73809396,2.683845,20.311633,37.727584,29.91314704,18.79072189
24/05/2024,29.1802644,2.741751,20.221018,39.025456,28.304,12.39312363
25/05/2024,28.5603338,2.703085,19.762428,38.007184,28.704,16.98507118
26/05/2024,28.1330156,2.650302,19.850224,36.987748,30.08647668,20.64723587
27/05/2024,28.89586208,2.708197,20.08367,38.593792,30.08647668,12.60929298
28/05/2024,28.86111584,2.699115,20.006859,38.510704,30.08647668,14.09704781
29/05/2024,28.04976895,2.643895,19.881722,37.088104,30.08647668,19.71898079
30/05/2024,28.14031497,2.607818,20.449538,36.295608,30.18247668,23.62274551
31/05/2024,28.2208206,2.572407,20.367206,36.060392,30.34762068,24.48742485
01/06/2024,28.19826704,2.59774,20.097779,35.745268,24.5,26.79051971
02/06/2024,28.37964214,2.562367,19.991911,35.914064,24.5,27.13384628
03/06/2024,28.3296261,2.558485,19.549535,35.882044,28.90200587,26.21830559
04/06/2024,27.4761133,2.553301,18.703514,35.662512,28.90200587,26.89224625
05/06/2024,26.79511742,2.531667,13.560001,35.050044,27.256,27.03211975
06/06/2024,22.95711853,2.47955,2.240245,35.524044,27.656,26.43447495
07/06/2024,24.38477612,2.480276,12.44772,35.675548,28.90200587,20.52007866
08/06/2024,26.53653911,2.449464,13.769205,36.217532,29.07549587,20.07502365
09/06/2024,24.3743136,2.471786,8.062111,35.660596,29.07549587,21.41018867
10/06/2024,24.4393488,2.485887,8.995867,35.546516,28.89855587,24.84397697
11/06/2024,25.92533084,2.494734,12.897616,35.6183,28.99292387,26.98125648
12/06/2024,24.98994678,2.466253,13.228076,32.732338,28.99292387,29.25739479
13/06/2024,22.83046068,2.355094,13.73894,27.407302,28.99292387,29.68973351
14/06/2024,22.83086786,2.436308,13.982901,28.05274,28.99292387,31.16477203
15/06/2024,26.09074204,2.484625,13.662809,34.631864,28.99292387,32.84326553
16/06/2024,24.6949866,2.465255,13.626321,34.097212,28.99292387,31.48266792
17/06/2024,25.73999911,2.458847,13.545579,34.329224,29.16986387,30.68157005
18/06/2024,25.96141799,2.476155,13.51647,34.513248,28.90445387,29.8423233
19/06/2024,24.58933818,2.47863,10.911817,34.933676,28.76045387,27.43902779
20/06/2024,26.60675191,2.511754,14.415652,35.785132,28.76045387,24.47470856
21/06/2024,26.54295359,2.539302,17.655927,35.690724,28.73686187,27.88408279
22/06/2024,28.58181307,2.590876,20.853395,36.73428,28.73686187,24.1059494
23/06/2024,28.44498771,2.612388,21.320367,37.413872,28.73686187,18.0150547
24/06/2024,29.49552272,2.623861,22.499513,37.08732,28.88086187,18.70171165
25/06/2024,28.15891616,2.604209,18.903087,37.505556,27.5,19.61725235
26/06/2024,29.02354378,2.628038,22.031952,37.757248,27.9,18.13988304
27/06/2024,29.23373424,2.593651,22.00138,37.354288,29.14627187,19.17219925
28/06/2024,29.201098,2.600181,21.812063,37.904076,29.14627187,16.13311005
29/06/2024,29.30986366,2.600629,21.794981,37.8285,29.14627187,15.1916275
30/06/2024,28.9392172,2.589752,21.575518,37.338616,29.14627187,18.52368927
01/07/2024,28.80272288,2.555355,21.177116,36.467812,29.14018273,23.43200874
02/07/2024,28.57824595,2.555835,20.824334,36.325992,29.14018273,26.09114647
03/07/2024,28.50781855,2.544457,19.903372,36.160852,29.05171273,27.83321953
04/07/2024,26.53437335,2.511229,18.094729,35.593484,29.21971273,29.91861916
05/07/2024,28.08881422,2.536037,21.797956,35.657612,29.21971273,29.80417633
06/07/2024,28.869,2.52901,22.63245,35.489612,29.21971273,30.05849266
07/07/2024,28.75803852,2.52778,22.602099,35.789068,29.21971273,29.60072327
08/07/2024,29.18460973,2.556067,22.461657,36.48974,29.28810987,25.79868317
09/07/2024,27.7245404,2.450276,22.421847,32.60155,27.74819711,22.46560478
10/07/2024,29.65895,2.603417,22.453509,37.87764,28.07117159,23.1904068
11/07/2024,29.31809098,2.571996,23.302743,36.552048,29.37657987,25.03522301
12/07/2024,29.55521903,2.617397,23.251241,37.487504,29.37657987,22.26214981
13/07/2024,29.88089533,2.647404,23.126408,37.687884,29.10363987,18.43467903
14/07/2024,29.48398924,2.599662,23.181204,36.343292,29.10363987,24.76717186
15/07/2024,28.1706984,2.583487,9.51423,36.487,30.07976476,26.0402832
16/07/2024,21.5050016,2.484125,10.433669,36.04398,30.17576476,24.32898331
17/07/2024,28.0070927,2.58334,20.374684,36.328192,30.17576476,24.52557182
18/07/2024,28.757392,2.579705,21.92865,36.024712,30.17576476,25.73510361
19/07/2024,29.2107072,2.585865,22.808568,36.266632,30.17576476,22.5800457
20/07/2024,27.3996906,2.582769,22.539915,33.780956,30.35270476,25.84954643
21/07/2024,28.69134812,2.56288,22.611832,35.0829,30.23474476,30.93588638
22/07/2024,28.70234148,2.508707,22.718858,35.733444,29.49214724,26.16744232
23/07/2024,28.91415339,2.460145,23.034701,37.198088,29.493,21.80438042
24/07/2024,29.71245847,2.470833,24.844061,37.1773,29.493,21.80438042
25/07/2024,29.21510373,2.485345,24.330627,36.138388,29.493,18.81615448
26/07/2024,30.26517551,2.537147,25.168078,37.357964,29.493,18.35838318
27/07/2024,30.30007715,2.639775,25.296677,37.404692,28.897,19.24849319
28/07/2024,29.97541875,2.615288,24.999728,36.71834,29.368,24.53828812
29/07/2024,29.8867292,2.597163,25.20341,36.610732,31.09334808,23.01238441
30/07/2024,29.79917648,2.604373,25.801882,36.494057,31.09334808,22.65634155
31/07/2024,29.51762772,2.584739,25.65526,35.85978,31.09334808,25.9004097
01/08/2024,30.03102276,2.55527,23.907573,36.443716,28.902,25.11151886
02/08/2024,29.48876512,2.47521,24.981417,36.366388,31.33342765,24.34754944
03/08/2024,29.79506832,2.600296,23.082082,36.593552,31.14142765,21.86795807
04/08/2024,29.22315404,2.584032,23.477547,36.374072,31.14142765,23.29213333
05/08/2024,29.62820368,2.557329,24.66557,35.644592,31.14142765,27.70606041
06/08/2024,29.48070252,2.56822,21.114119,36.299572,31.14142765,25.37905884
07/08/2024,28.7350724,2.595811,23.362394,36.41524,31.14142765,22.91065788
08/08/2024,29.93758898,2.61458,25.224636,36.242492,31.38570315,24.34754944
09/08/2024,30.096581,2.650188,24.919558,37.334608,31.39749915,17.4174118
10/08/2024,29.84396152,2.615471,24.538549,36.579202,31.36211115,22.83436394
11/08/2024,30.38938688,2.598404,24.517335,38.448,31.36211115,22.2875824
12/08/2024,30.50276838,2.613637,24.445607,38.701375,32.25205565,19.88428497
13/08/2024,29.85997564,2.620414,23.450599,37.026924,32.25205565,19.57910538
